F1 Macro
0.7194300996899872
0.5646690879741728
0.4540786095200474
0.6054022639983828
0.618911855547636
0.45770252324037186
0.8878340921373709
0.654954954954955
0.5795990566037736
0.6382103825136612
0.8733830845771143
0.5266840766037231
0.8728451954258406
0.3729543496985357
0.5647382920110193
0.8038211788211789
0.7024240855762595
0.37275641025641026
0.5456103494029191
0.6633706467661691
0.5376713014404837
0.5404261662220066
0.6086791050060185
0.5976396828323807
0.6107442766819476
0.4718436154949785
0.46629946167933845
0.6191063174114021
0.5484793176301085
0.4232233316740359
0.46853030590917727
0.7311993927125506
0.6661245249273418
0.705911330049261
0.6285952688568968
0.6607574189095928
0.5530229419703103
0.6188386598222664
0.651797385620915
0.42748608394764553
0.6334140363462458
0.7773302938196555
0.4157886334610472
0.6324716553287981
0.6838510132086307
0.5770634920634921
0.7488264810912533
0.6801448155229224
0.6759578544061303
0.5038440128649184
0.6237026448815767
0.6177805334377584
0.5756014445530575
0.6578216374269006
0.6566710894884269
0.785905286793223
0.5293478260869565
0.6036316776007498
0.6604757477142413
0.5498881397950237
0.590710964742348
0.5835741623057096
0.648106452726018
0.5722162883845127
0.7939209930547562
0.6483049360094915
0.6712681526511314
0.656502050580998
0.6555370123963524
0.7660010662530897
0.6441860465116279
0.6782738095238096
0.535419146321402
0.6228595890410958
0.7764387977623969
0.6770435056250492
0.8010323010323009
0.6801373131789467
0.5448198198198199
0.8254029997196523
0.777459538097836
0.6282276995305165
0.4931506849315068
0.401174168297456
0.8541154431565391
0.596579476861167
0.5602564102564103
0.6534633249961717
0.5601492537313433
0.5695529290853032
0.7033170552481617
0.6128666954270924
0.6412226217718209
0.38585858585858585
0.5307633053221289
0.8000088101845734
0.8372169497169496
0.6172294620359886
0.6067133559705716
0.6383655804480651
