Average Precision,F1 Macro
0.8822988166898325,0.8472652218782251
0.8476707229798237,0.8746007951508831
0.8196916450564896,0.7762096774193548
0.9172629565207243,0.8979873173421561
0.8845039130001328,0.8582647002489944
0.8862410257272985,0.8571822442790185
0.9180621242995946,0.8548472274613352
0.8877991787095989,0.8746007951508832
0.8823698108837424,0.8746007951508832
0.9309586905484242,0.9025032938076416
0.8974325479736359,0.8900836320191159
0.9286981970878878,0.8766447368421053
0.9381806179890004,0.8841144022620868
0.939907050640747,0.918045750600279
0.8853275656282177,0.8792484423049056
0.9123613006225241,0.9062486048899536
0.9380670720494387,0.9323498800850718
0.8520209579420085,0.8692097681644719
0.8966722508441218,0.866126493060069
0.8711872178688356,0.9027642276422764
0.8493036735829517,0.8500693459165618
0.9598619207256419,0.9010563904180926
0.87744341159269,0.8616629213483146
0.9509292431710605,0.8752744839701362
0.930659899663812,0.8904596602438328
0.9029808323679025,0.9060501359994119
0.8847083415501722,0.8601807295885145
0.9161030001876078,0.8962631219527689
0.8465907516352031,0.8528073711488626
0.8789341632077823,0.8883794052142016
0.9025319829808991,0.8861024033437828
0.7715390145430466,0.7437304075235109
0.9499726471785295,0.8927507447864944
0.8844398000712763,0.8349465104431992
0.8391598036775628,0.876750700280112
0.7860608027219422,0.7737746124842899
0.8525358379810435,0.8693372765156606
0.8861200586500619,0.8895140664961636
0.8141039149870841,0.8286620835536753
0.8886246443825582,0.8484292345892259
0.880840685364072,0.8767644726407613
0.9188628558309616,0.9223567393058918
0.8895220230226631,0.8904686146968201
0.9181550598020745,0.898713594730884
0.8511078330755185,0.8566748566748567
0.9528600867891094,0.8681933842239186
0.9295293974703334,0.8976804560076754
0.847967911809924,0.8429772558212926
0.9540482829162175,0.9180831022585356
0.8440957366773587,0.8711873638344227
0.8890502441173957,0.8685314685314687
0.8696221392452465,0.8588211734864162
0.9081712052063674,0.8908246225319396
0.9178149230465336,0.8735278972808664
0.8102306535997384,0.8662931034482759
0.9174143837077691,0.8870644773728474
0.9495952075065704,0.9073224933097545
0.8379071563020984,0.8505974922983341
0.9229749755409338,0.8787698412698413
0.9014390555198364,0.8662546088765815
0.8521974804032257,0.8470588235294116
0.8285644862378891,0.821202399218859
0.8811491906747783,0.8547645125958379
0.8925678475397609,0.8721381932391108
0.9155450516094428,0.8822899946495453
0.9307368458373853,0.9073840195335523
0.894180497331384,0.8787878787878787
0.9175200301709046,0.8866758241758241
0.8604104745959356,0.890054972513743
0.8867238435231404,0.8843778741295493
0.8201224863015617,0.8064980793854033
0.9311966417753055,0.7997990815154994
0.9642804848246429,0.9530698065601346
0.8749083155898474,0.8694492536615039
0.8994655628815085,0.8924731182795699
0.8926362690352644,0.9203767123287672
0.8941420378716696,0.8914478114478115
0.9599416626739687,0.9039980942549728
0.8229504068830199,0.7675
0.8096123436916333,0.8348278405341408
0.8036212377941949,0.8501436781609195
0.8292265745535861,0.8225768040009527
0.8587340754371151,0.8929597701149425
0.9507976342234482,0.9278550183302208
0.9074413921063063,0.8960607801825959
0.9007971716212734,0.8779079359841611
0.8145003861008158,0.7959746346843122
0.9032981220094048,0.8775847808105874
0.7938088541146414,0.8046432176411212
0.9393575694659462,0.8678571428571429
0.9179795085023378,0.8317396692318284
0.8372559000169804,0.8662931034482758
0.859541353616791,0.8413502109704641
0.9020865965272608,0.8723404255319149
0.8870213842644608,0.8844159315690991
0.9241492343150017,0.9195262883037685
0.9407730483383568,0.910058792810094
0.9146072610786453,0.8652278177458034
0.8738465417372822,0.8600429368827822
0.8880996913423895,0.8887168778801844
