Average Precision,F1 Macro
0.9449205448260344,0.8378378378378379
0.8800369512581914,0.8915750915750915
0.749292330091162,0.7432041642567959
0.9078718010601037,0.8571822442790185
0.8869974257768588,0.8795618153364633
0.8511466962726324,0.7705426356589148
0.8828815479459624,0.8414447505356596
0.8409085611853298,0.8204686203153929
0.906492730931934,0.8660633484162896
0.9352452344645367,0.8746007951508832
0.9153315349885465,0.9101385757752519
0.9479276657046724,0.9178889407673358
0.9042784084882669,0.8603414875884128
0.9296435168773973,0.9336273396362778
0.8851765883033196,0.86515956118593
0.932719840115378,0.8482347302838277
0.9406454106416907,0.9211167496934991
0.8820747097123159,0.8511697361871577
0.90513573072574,0.8500737811779201
0.9081227991394264,0.8970243835239013
0.8830061129525033,0.8309502997002998
0.9380833410534669,0.8948268921095008
0.8950899784901474,0.8479895390650539
0.9373138417201656,0.8471498208546693
0.9092661923233358,0.916489009777255
0.922093302221135,0.8772794054100769
0.8859660671641141,0.850941648656993
0.9070497512188767,0.8916477177346743
0.8928788842644386,0.8428053636152624
0.8862664945988449,0.8990099380509442
0.9088098375054894,0.8336268639192205
0.6980644744402807,0.7856741573033708
0.8820498431377573,0.8114360541248364
0.8938770454518101,0.8189884649511978
0.8352100799777769,0.8846153846153847
0.8497117430290895,0.8189884649511979
0.8770025376523114,0.848030018761726
0.9075858799333667,0.9240150093808631
0.8399640191270132,0.8309197651663405
0.9271464877466311,0.8821475338280227
0.8848445887741784,0.8778092297135014
0.9354585535833598,0.8998794824567388
0.9374039057228616,0.8967559461665496
0.903257487676459,0.8727689536597347
0.8887979401693687,0.9037911067409593
0.9239467049211807,0.8741496598639455
0.9285931692191257,0.8941993464052288
0.8791126691337741,0.838978114338021
0.9270240964820823,0.921183555904687
0.889702943641688,0.8680306905370845
0.895357891128677,0.8853103515057617
0.8812225160118563,0.82743961352657
0.9022633136742008,0.8955979056114804
0.8864040276334318,0.8516707920792079
0.8435065670733468,0.8803157626687039
0.8893478636175441,0.8821070234113713
0.9501575506454415,0.9065856928779872
0.8673927641554998,0.824266862170088
0.9524243060498813,0.9109848484848485
0.903060247307909,0.8912529550827423
0.8202025531236203,0.8726224783861671
0.8474707464506177,0.8544262107282985
0.8888951498130926,0.8314529914529915
0.9034822648591823,0.8445346320346321
0.898823136199354,0.8742857142857142
0.8851543883465013,0.8292976588628762
0.8787906407250524,0.8611403324216284
0.8655461952486034,0.8610380040004211
0.9297776634919137,0.8841431303528369
0.8857517206641885,0.8886301508555229
0.8741020472502846,0.861796566422901
0.9498007684872373,0.8637992831541219
0.973023374511708,0.9106914212548015
0.8990941430068025,0.8487558952675232
0.9164526392787921,0.873641304347826
0.8980680741627498,0.8617965664229008
0.8767882402082721,0.8601854171886745
0.9403092867606948,0.8657039711191337
0.863826078512939,0.8208667736757624
0.8952260655510391,0.8413379073756433
0.8493532056912375,0.808974358974359
0.9073306823023475,0.9083882301273605
0.9049119953007398,0.879816342991872
0.9425687209615782,0.891779465170023
0.8613728074289978,0.8629629629629629
0.9028905868653475,0.9180509413067552
0.8723839158073879,0.8571822442790185
0.896488148976014,0.8367797077474497
0.8302628736184833,0.8367797077474497
0.9226023672257919,0.8678571428571429
0.9252161541166127,0.7960069444444444
0.8480063573448605,0.8680701754385964
0.8176442312227811,0.7803575402418218
0.8934611466639605,0.8968560660273842
0.878578412927965,0.8518018018018019
0.9214248665420631,0.8963447350771294
0.9453820073124488,0.8982152265542677
0.9473695767697163,0.8953622207176709
0.8773472230949785,0.8641710081099951
0.8854950195673829,0.8772389689820881
