Average Precision,F1 Macro
0.9645390364926826,0.9387923904052936
0.8684765136506025,0.914227760069545
0.8768671197460871,0.886746250382614
0.8561574256222265,0.8689284011172425
0.945457446597833,0.8890932624838204
0.8977498734844721,0.8927847000869313
0.9395851238369245,0.9470785954373167
0.8822783718297723,0.8771784232365145
0.9273190965506841,0.8745762711864407
0.9370821908019372,0.9339285714285714
0.9031217071222836,0.8794454490657022
0.9462048538418872,0.9196302993771348
0.9299135743601772,0.8721685330060848
0.9401135733101351,0.9317923455854491
0.9274977355324892,0.8958333333333333
0.929174013107273,0.8900836320191159
0.9159988931404173,0.9081413210445468
0.8962971684866783,0.8704887641422805
0.8983261513223929,0.8782297841531291
0.9196517223844595,0.9181644010582977
0.8623027976701391,0.8522222222222222
0.9461677464894531,0.9300956585724798
0.9064600514065724,0.884103716039581
0.950688808508676,0.914746340343628
0.9500793422397171,0.9071490845684393
0.9428489125325252,0.913335367714373
0.9194530534366406,0.8936546840958606
0.9376159338453165,0.8994851994851996
0.8655425999102742,0.8554197994987469
0.9083412388378415,0.9154761904761903
0.9738720501491398,0.9341866924284505
0.9186461081567117,0.9050640786363071
0.8637257033643839,0.823240589198036
0.9427358375556825,0.9146245059288538
0.8081715532340233,0.8743521946060286
0.8683585551986486,0.8484292345892259
0.819313114026196,0.8083973979893554
0.944251979924549,0.9592093667380082
0.8859037443884195,0.8624840838059961
0.9200470587735224,0.9012345679012346
0.9308076233661194,0.8910728910728911
0.9429646720525194,0.911904761904762
0.9042731695598939,0.8840718716030438
0.9111179763426078,0.8796068796068797
0.8964311656406804,0.8845811051693404
0.944593223580975,0.9298102981029811
0.9471073789678718,0.925570435082476
0.9188719736481604,0.8923560025472672
0.9455449038410528,0.9115691337431163
0.8697801684427815,0.8778061949417448
0.913393022684249,0.915876141041704
0.9013787395233662,0.8997313527180785
0.9485113936124997,0.9200283587380361
0.9223386481121738,0.8934167124793843
0.8855371105634421,0.8683473389355743
0.9025832298318407,0.8990375502811532
0.9329701044901328,0.8641595933757453
0.8890028552175219,0.8752816797590717
0.9375846093497864,0.8912037037037037
0.948843846136688,0.9031061022539857
0.851177019225307,0.8761904761904762
0.9065601450061507,0.8823768823768823
0.9009456792317946,0.8860306385560444
0.9382185564176659,0.9082225913621262
0.9008947350362758,0.8638924163980333
0.943884662480866,0.8881482318382103
0.9258562951865267,0.900814523158306
0.9362861749399607,0.9175412293853074
0.9437916737004048,0.9261632341723874
0.8999028952764714,0.8688593569199481
0.9391824854611586,0.9099273607748184
0.9553364426612597,0.9263042042703059
0.9616727782208623,0.9415488215488216
0.9125121788651858,0.8710635769459298
0.8735272220487587,0.8989130434782608
0.9270488872270216,0.9325231271539995
0.8758537523615018,0.8788273615635179
0.9208610744756132,0.8864468864468864
0.9322277802725178,0.8809218950064022
0.8747270465735063,0.880722114764668
0.8859601233172727,0.8539215686274509
0.9473867118206741,0.9485852311939269
0.9107074293304118,0.9185347184253692
0.9482492804814233,0.9426261070465922
0.9557070006759583,0.927927927927928
0.9227339110161699,0.9143518518518519
0.8708399859438467,0.8315447154471545
0.9069863477080116,0.923952139763635
0.8977526658789406,0.9119047619047619
0.9134305234051883,0.8804962196285694
0.9498347046508568,0.9116199325258558
0.8713936169642336,0.885477582846004
0.8593070845014247,0.8701179071481209
0.9445910081600983,0.9247046258594218
0.9232502411039921,0.8686209862385321
0.9113269849071763,0.8965237884813668
0.9562489574643273,0.9126967688483844
0.9144627759749255,0.9034585432890517
0.9183461292245202,0.9070712965664819
0.9219286460207762,0.9034585432890517
