Average Precision,F1 Macro
0.9525891564799611,0.9581920903954803
0.8760579265858369,0.8713416401043176
0.9026859647857157,0.9022241796961022
0.875848843300957,0.8890932624838204
0.9489714563368297,0.8979873173421561
0.8848443396568237,0.8771784232365145
0.9242079629672911,0.9277293337983956
0.8923137793838465,0.8995096190116937
0.9250973370885819,0.900323275862069
0.9270794327025775,0.9218408147868729
0.887666907085485,0.8559571987104739
0.9571809115869991,0.9550531870619767
0.9210284061304218,0.8985686915361208
0.9018348865807017,0.9461851231762737
0.9153251253200658,0.8926215677251113
0.9364166297712636,0.902656097900153
0.9200406495777109,0.9115384615384615
0.8745927000314744,0.8707779255319149
0.9163378730092253,0.8719407733724914
0.9189690254066669,0.9096789096789097
0.8756623116595791,0.8638318203535594
0.9451953405910222,0.9085866304409351
0.8994924995251118,0.8903508771929824
0.9451357209306286,0.9102212855637513
0.949493134016155,0.9448358672811712
0.9128979815358164,0.8977391172513124
0.8989830663471577,0.8659925851027974
0.9351035014868493,0.8962631219527689
0.8809256136588063,0.8560626026314189
0.9083883740345009,0.8985311631599842
0.958972074009045,0.9448938321536906
0.951463276164363,0.8897876643073812
0.8974892419358363,0.8284247830868874
0.942751931456191,0.9124898715129066
0.8283902941859662,0.851507139079852
0.918351501579947,0.8743521946060286
0.8327577812895065,0.8465909090909092
0.9208363934356305,0.9048218557220193
0.8578044874587991,0.8585770405936273
0.950983358688661,0.9124898715129066
0.9184946278860965,0.9064137308039747
0.9272607001121661,0.923281990521327
0.9069859247201001,0.8806951423785595
0.9005687378668163,0.9025389025389026
0.8364529237695189,0.9023378582202112
0.9500889786631302,0.9360938516408335
0.9493431653970247,0.903896103896104
0.9419571262880597,0.9024357691024358
0.9334105170884361,0.906318082788671
0.8697562187039436,0.852615222905194
0.9158541024017235,0.909470304975923
0.8892201666004215,0.909651581898278
0.912985566489216,0.9023599088838269
0.9148801122126617,0.8955979056114802
0.8683013152164891,0.8467391304347825
0.9034523873095066,0.8904272071003498
0.9566191105008783,0.8870569387891328
0.892702482063196,0.8563789152024446
0.9302111312808745,0.9154840188283413
0.9348473721194548,0.9210929141634434
0.8666345073818944,0.884504834073687
0.9019784660385518,0.8823768823768823
0.8979216760798437,0.8994387987259214
0.9386834498339551,0.9039130434782607
0.8852450181759804,0.865104237634555
0.9371526329292659,0.8761811665037471
0.8790988947284287,0.9099467867376176
0.9382095406281236,0.908447773616313
0.9336741304890336,0.9053007010207847
0.9068577251625017,0.8930555555555556
0.9209671719602682,0.9099273607748184
0.9707958914008654,0.9503911806543386
0.9769435346091324,0.943750810040178
0.9432003383167117,0.9117600548205156
0.8715897253003758,0.8790047162140185
0.943959278512095,0.9325231271539995
0.8371195487292524,0.8740325077399381
0.9217970932604878,0.8955372186460449
0.9214200752458044,0.9054397559735639
0.8999435450520801,0.8656499636891793
0.8640347150151763,0.8778020776380536
0.9278808479453642,0.9228778467908902
0.9031678910940208,0.8981683980317113
0.9469203686286374,0.9301125703564728
0.9122392024946873,0.8818109220468089
0.9432469411221179,0.9223006474946043
0.8912330628048036,0.8315447154471545
0.8753350996087584,0.8927847000869313
0.903841305338331,0.9119047619047619
0.911751375523711,0.8771784232365145
0.9597980005473276,0.919151376146789
0.8992842673636662,0.8954436846008075
0.8558591648322652,0.8810126582278481
0.944151493489052,0.9083939708939708
0.9046234210052222,0.8623873873873874
0.912466817675908,0.899928774928775
0.9522284658147311,0.9276084156290253
0.9388602267231673,0.9172190307850935
0.8814489451608867,0.9046380090497738
0.9100679136432368,0.9046380090497737
