Average Precision,F1 Macro
0.840224107317564,0.8591832948586251
0.8327303644465103,0.8307482478167721
0.8399793798962876,0.8493546052171558
0.8342598487875221,0.8573534472007962
0.8661175579908063,0.8712119030066895
0.8223187026766299,0.8398959930745338
0.693410605031586,0.7609486124435976
0.8357933206667596,0.847938406535172
0.8479652543025943,0.854180024976411
0.8476902149604392,0.8483244325964143
